Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1,10,North,Clothing,2023-09-18,20741.39,17446.89,3294.5,0,29.09,2.55,225.18,6.11
17,3,West,Electronics,2024-03-24,34356.26,23917.0,10439.26,1,35.02,3.29,205.79,5.28
8,2,West,Groceries,2024-02-28,11390.08,8399.95,2990.13,0,33.99,3.11,202.4,3.4
19,3,West,Electronics,2024-04-04,34163.92,27890.93,6272.99,0,20.36,3.93,228.74,8.83
1,6,West,Clothing,2024-11-06,43838.06,32002.02,11836.04,0,17.79,2.61,235.96,3.32
5,3,North,Electronics,2023-10-28,18191.32,15243.68,2947.64,0,22.91,3.48,204.73,7.57
16,10,South,Sports,2023-10-30,25259.3,20169.69,5089.61,0,24.02,3.66,217.21,5.2
6,5,North,Home,2023-10-14,15273.97,11045.5,4228.47,0,17.2,3.73,219.32,4.34
8,6,East,Home,2024-01-30,21256.78,15967.98,5288.8,0,36.84,3.31,233.77,7.67
13,8,South,Home,2023-01-10,10942.52,9740.6,1201.92,1,26.28,3.11,216.71,7.02
16,7,North,Sports,2024-12-07,51834.47,41388.97,10445.5,1,39.35,3.86,205.74,5.21
3,8,West,Groceries,2024-09-21,23715.06,20667.64,3047.42,0,34.3,4.2,209.89,6.59
19,3,West,Clothing,2023-09-27,40499.15,26471.36,14027.79,0,26.67,3.89,210.44,4.72
12,4,South,Sports,2024-08-14,11418.95,8506.78,2912.17,0,38.41,4.36,250.56,9.05
16,6,North,Clothing,2024-08-27,41555.98,36261.69,5294.29,0,25.15,3.93,217.06,5.2
11,7,South,Groceries,2023-12-27,43706.63,30454.06,13252.57,0,36.61,4.03,242.88,4.72
10,9,West,Sports,2023-09-14,37196.47,33115.99,4080.48,0,20.74,2.84,234.07,8.26
20,1,North,Electronics,2023-05-13,45644.37,28715.93,16928.44,0,21.36,3.34,258.62,3.12
4,8,West,Groceries,2023-10-03,12523.87,10905.8,1618.07,0,22.54,3.47,216.37,4.88
12,8,South,Home,2024-11-13,26441.68,19396.65,7045.03,0,26.4,3.01,209.5,5.63
2,6,South,Sports,2024-05-27,32904.93,20470.92,12434.01,0,26.6,3.56,203.12,9.18
19,4,South,Groceries,2023-11-09,31828.68,27495.41,4333.27,0,24.89,3.08,214.46,9.65
5,3,South,Groceries,2024-07-29,43746.84,29554.58,14192.26,0,19.18,3.88,241.04,8.02
8,3,South,Sports,2023-10-11,14706.11,8921.83,5784.28,0,37.82,3.44,205.12,6.45
7,6,East,Home,2023-05-01,12903.97,8268.12,4635.85,0,27.66,3.42,214.68,7.48
14,8,South,Home,2023-04-17,24738.88,19735.06,5003.82,1,22.23,4.47,251.32,5.9
3,7,South,Groceries,2024-11-17,45119.75,40307.43,4812.32,0,29.54,3.28,234.98,5.09
18,1,West,Clothing,2023-07-23,47346.22,29990.93,17355.29,0,33.04,3.22,204.17,9.65
16,6,South,Groceries,2023-06-14,30633.35,22625.31,8008.04,0,38.82,3.14,202.86,3.81
19,7,North,Sports,2023-11-01,27561.74,18030.64,9531.1,0,24.99,4.29,203.67,5.42
19,7,South,Sports,2024-05-11,32242.35,26551.93,5690.42,0,13.36,3.49,256.51,9.29
18,9,East,Sports,2024-09-23,32733.84,20799.66,11934.18,0,23.22,3.7,250.99,8.06
20,10,South,Home,2024-07-09,12663.71,8509.41,4154.3,0,24.37,2.86,250.7,3.2
16,5,West,Electronics,2023-06-05,35888.49,23647.71,12240.78,0,36.91,3.58,255.45,3.16
8,1,North,Sports,2024-01-02,25355.8,19416.35,5939.45,0,21.84,3.05,230.32,6.62
1,2,North,Sports,2024-12-19,28282.19,24377.98,3904.21,0,38.6,3.96,214.84,6.39
17,4,South,Clothing,2024-09-11,6364.25,4794.36,1569.89,0,24.55,4.17,224.08,6.1
12,5,South,Clothing,2023-09-08,39405.05,24331.56,15073.49,0,39.21,3.93,243.13,5.12
11,9,South,Groceries,2023-11-30,42594.26,32755.7,9838.56,0,10.25,3.96,252.56,9.91
5,1,South,Groceries,2024-10-03,32873.97,27589.69,5284.28,0,36.96,3.52,226.11,4.9
12,3,West,Groceries,2024-05-25,38692.56,24749.57,13942.99,0,37.93,3.92,232.12,6.43
17,5,West,Sports,2023-10-20,28521.77,17735.22,10786.55,0,38.83,3.35,255.91,5.83
6,3,North,Clothing,2023-01-20,32825.9,21545.03,11280.87,0,10.39,3.8,206.45,4.19
1,4,South,Groceries,2023-10-09,28909.72,23816.58,5093.14,1,15.15,3.02,251.74,4.42
5,3,West,Clothing,2023-01-01,40634.34,31593.37,9040.97,0,29.61,2.64,209.56,9.43
14,4,West,Sports,2023-04-29,26072.19,19871.66,6200.53,0,10.76,3.33,229.03,9.01
5,1,North,Sports,2023-02-04,35609.58,24030.91,11578.67,0,11.91,3.42,213.11,4.39
1,8,North,Groceries,2023-07-17,32964.32,23064.18,9900.14,0,16.63,3.01,236.18,9.13
18,4,East,Sports,2024-04-29,40340.82,35893.87,4446.95,1,25.37,3.96,233.51,4.46
16,7,West,Sports,2023-02-28,40334.71,27112.49,13222.22,0,26.38,2.65,222.8,7.39
9,2,North,Clothing,2023-06-10,28072.11,24436.59,3635.52,0,11.03,2.95,251.8,3.57
19,2,West,Electronics,2024-11-21,41587.97,32195.72,9392.25,0,15.11,4.0,239.59,9.16
5,6,West,Home,2023-07-25,27376.58,17438.58,9938.0,0,24.99,3.37,243.27,3.36
2,2,South,Groceries,2023-01-12,48048.54,35565.23,12483.31,0,27.82,3.91,209.04,6.88
15,6,South,Electronics,2024-05-04,43827.79,38768.51,5059.28,1,14.45,3.63,252.99,8.46
7,2,South,Groceries,2023-10-03,12701.37,9215.73,3485.64,0,21.97,4.4,210.02,3.82
4,4,South,Electronics,2024-11-23,42331.3,36363.26,5968.04,0,37.13,3.7,213.37,5.83
1,7,West,Sports,2023-08-30,34210.12,23157.81,11052.31,1,39.97,2.53,207.68,3.29
13,8,East,Groceries,2023-08-04,49300.74,38024.51,11276.23,0,39.62,3.21,226.42,7.78
20,3,East,Electronics,2023-09-08,37346.86,31862.68,5484.18,0,36.45,2.79,253.26,5.15
7,9,East,Home,2023-05-06,8797.58,7708.5,1089.08,0,21.84,4.35,215.15,6.92
15,2,West,Sports,2023-08-05,22773.22,16983.06,5790.16,0,30.6,2.71,222.43,9.53
14,8,East,Groceries,2023-11-02,28277.39,22393.05,5884.34,0,22.5,3.28,250.76,5.14
19,8,West,Groceries,2023-07-04,42755.61,25691.59,17064.02,0,29.46,2.95,237.07,3.34
20,4,North,Electronics,2023-02-08,37820.55,25565.44,12255.11,0,19.28,4.19,245.1,7.73
18,1,East,Groceries,2023-08-11,21621.2,14780.55,6840.65,0,28.19,3.12,212.84,8.51
10,1,West,Sports,2023-07-03,34404.47,21607.66,12796.81,0,25.71,4.48,242.99,9.71
9,2,North,Clothing,2024-05-09,30960.99,21174.48,9786.51,0,10.73,2.58,213.66,4.1
8,9,South,Electronics,2024-03-02,10672.37,7431.56,3240.81,0,33.72,2.76,259.24,5.74
